"ii","Dim2","rr","Val"
"gas","wht","ROW",0.117057572167141
"gas","gro","USA",0.453039989457466
"gas","gro","ROW",0.275218728513664
"gas","v_f","USA",0.311108622103347
"gas","v_f","ROW",0.657236202839044
"gas","osd","USA",0.287454364501173
"gas","osd","ROW",0.159355025503714
"gas","c_b","USA",0.0212722959295206
"gas","c_b","ROW",0.0186903542482924
"gas","pfb","USA",0.122471687198413
"gas","pfb","ROW",0.155924527677257
"gas","ocr","USA",0.0249339262168178
"gas","ocr","ROW",0.272938122889627
"gas","ctl","USA",0.0129617616876203
"gas","ctl","ROW",0.0964456364308717
"gas","oap","USA",0.00217164762943867
"gas","oap","ROW",0.293371379653991
"gas","rmk","USA",0.00391908672827412
"gas","rmk","ROW",0.0799854460182132
"gas","wol","ROW",0.0216643441010547
"gas","frs","USA",0.0216184910386801
"gas","frs","ROW",0.44234345073221
"gas","fsh","USA",0.00159034479293041
"gas","fsh","ROW",0.261201971608443
"gas","coa","USA",0.0466351192153525
"gas","coa","ROW",0.111753527851079
"gas","oil","USA",9.99401378631592
"gas","oil","ROW",52.9167171055283
"gas","gas","USA",31.6814687475562
"gas","gas","ROW",108.587287782924
"gas","omn","USA",2.20892672426999
"gas","omn","ROW",15.3152858079582
"gas","cmt","USA",2.11448680073954
"gas","cmt","ROW",1.10293657641546
"gas","omt","USA",0.972278608009219
"gas","omt","ROW",0.746312347767571
"gas","vol","USA",1.0979876704514
"gas","vol","ROW",1.67680777546366
"gas","mil","USA",1.3404081701301
"gas","mil","ROW",2.65119272848733
"gas","pcr","USA",0.102405853858727
"gas","pcr","ROW",0.560003872343259
"gas","sgr","USA",1.31487031233701
"gas","sgr","ROW",0.878121783749748
"gas","ofd","USA",7.19198999507353
"gas","ofd","ROW",6.89999639305904
"gas","b_t","USA",1.49948920868337
"gas","b_t","ROW",3.2692378180659
"gas","tex","USA",0.773217929134262
"gas","tex","ROW",1.671870630341
"gas","wap","USA",0.420518040657043
"gas","wap","ROW",0.619085075089288
"gas","lea","USA",0.0471784286201
"gas","lea","ROW",0.333354871020902
"gas","lum","USA",0.946962979622185
"gas","lum","ROW",0.89431852234992
"gas","ppp","USA",8.12632546108216
"gas","ppp","ROW",8.8189880770808
"gas","p_c","USA",30.9700167179108
"gas","p_c","ROW",282.27860668245
"gas","crp","USA",30.53830909729
"gas","crp","ROW",220.841757899511
"gas","nmm","USA",8.30382385291159
"gas","nmm","ROW",33.2618399760297
"gas","i_s","USA",9.14838568028063
"gas","i_s","ROW",33.4814750498683
"gas","nfm","USA",3.66654836013913
"gas","nfm","ROW",8.22967126696017
"gas","fmp","USA",3.41584964562207
"gas","fmp","ROW",5.82702917155495
"gas","mvh","USA",2.37297368375584
"gas","mvh","ROW",3.33673218123454
"gas","otn","USA",0.972497707931325
"gas","otn","ROW",2.32875425009001
"gas","ele","USA",1.7280372682726
"gas","ele","ROW",2.49046404181172
"gas","ome","USA",4.89350299909711
"gas","ome","ROW",10.8309051286719
"gas","omf","USA",0.93941147546866
"gas","omf","ROW",5.9906709267068
"gas","ely","USA",187.068641662598
"gas","ely","ROW",603.745446898343
"gas","wtr","USA",6.12041229009628
"gas","wtr","ROW",6.70457466064011
"gas","cns","USA",0.436185225611553
"gas","cns","ROW",2.56842642811478
"gas","trd","USA",17.1293051242828
"gas","trd","ROW",18.5303532519106
"gas","otp","USA",16.1801257133484
"gas","otp","ROW",56.7901754659513
"gas","wtp","USA",0.991759907050437
"gas","wtp","ROW",2.02981986867746
"gas","atp","USA",0.710994159802794
"gas","atp","ROW",2.34741085244616
"gas","cmn","USA",0.469709037337452
"gas","cmn","ROW",1.70624196275151
"gas","ofi","USA",2.80139770684764
"gas","ofi","ROW",1.47842754158478
"gas","c","USA",117.378412913531
"gas","c","ROW",265.891862353418
"gas","g","ROW",0.0138392645324075
"p_c","isr","USA",0.0905400365591049
"p_c","isr","ROW",2.10404781627352
"p_c","obs","USA",1.40192496776581
"p_c","obs","ROW",19.2549806883314
"p_c","ros","USA",3.02718257904053
"p_c","ros","ROW",6.75244018004793
"p_c","osg","USA",6.81307888031006
"p_c","osg","ROW",30.3108409707633
"p_c","dwe","USA",0.00314332661218941
"p_c","dwe","ROW",0.0372991529993669
"p_c","pdr","USA",0.223218992352486
"p_c","pdr","ROW",3.00257734378556
"p_c","wht","USA",1.84851229190826
"p_c","wht","ROW",6.20214731046104
"p_c","gro","USA",3.83254170417786
"p_c","gro","ROW",6.84241264136995
"p_c","v_f","USA",2.66849398612976
"p_c","v_f","ROW",15.2891033919004
"p_c","osd","USA",1.00567531585693
"p_c","osd","ROW",5.729763602373
"p_c","c_b","USA",0.0839037522673607
"p_c","c_b","ROW",2.02874310053357
"p_c","pfb","USA",0.294963181018829
"p_c","pfb","ROW",3.23541593435579
"p_c","ocr","USA",0.703317224979401
"p_c","ocr","ROW",7.77930364503248
"p_c","ctl","USA",0.546026527881622
"p_c","ctl","ROW",3.00746715375442
"p_c","oap","USA",1.57868337631226
"p_c","oap","ROW",3.91125421553579
"p_c","rmk","USA",0.445829719305038
"p_c","rmk","ROW",2.67125838390774
"p_c","wol","ROW",0.708540317093536
"p_c","frs","USA",0.235254138708115
"p_c","frs","ROW",5.96608815537184
"p_c","fsh","USA",1.10434198379517
"p_c","fsh","ROW",14.651033722936
"p_c","coa","USA",0.00833542458713055
"p_c","coa","ROW",4.8982609679212
"p_c","oil","USA",0.00331831560470164
"p_c","oil","ROW",5.54997993072152
"p_c","gas","USA",0.00775409140624106
"p_c","gas","ROW",4.7871777000729
"p_c","omn","USA",0.354756891727448
"p_c","omn","ROW",21.2804325127063
"p_c","cmt","USA",0.342219948768616
"p_c","cmt","ROW",0.695879366526583
"p_c","omt","USA",0.14572237432003
"p_c","omt","ROW",0.659470923005131
"p_c","vol","USA",0.115788549184799
"p_c","vol","ROW",0.960646490136298
"p_c","mil","USA",0.45215430855751
"p_c","mil","ROW",1.70105074739388
"p_c","pcr","USA",0.0301412176340818
"p_c","pcr","ROW",0.502376389626193
"p_c","sgr","USA",0.141461461782455
"p_c","sgr","ROW",0.621279641899037
"p_c","ofd","USA",1.65514123439789
"p_c","ofd","ROW",6.64500116494605
"p_c","b_t","USA",0.531750023365021
"p_c","b_t","ROW",3.14702828697978
"p_c","tex","USA",0.286025315523148
"p_c","tex","ROW",3.1227918688362
"p_c","wap","USA",0.120433017611504
"p_c","wap","ROW",1.4253044960866
"p_c","lea","USA",0.0350657254457474
"p_c","lea","ROW",1.10779587729064
"p_c","lum","USA",3.05390930175781
"p_c","lum","ROW",1.92868330809074
"p_c","ppp","USA",3.40184450149536
"p_c","ppp","ROW",6.98470740930725
"p_c","p_c","USA",79.4150314331055
"p_c","p_c","ROW",520.774068038308
"p_c","crp","USA",65.0807571411133
"p_c","crp","ROW",319.683073172156
"p_c","nmm","USA",5.06290531158447
"p_c","nmm","ROW",48.4030467718148
"p_c","i_s","USA",5.21525049209595
"p_c","i_s","ROW",108.780977711413
"p_c","nfm","USA",0.85875678062439
"p_c","nfm","ROW",13.0799236876092
"p_c","fmp","USA",0.504720449447632
"p_c","fmp","ROW",6.42075430936393
"p_c","mvh","USA",0.500542938709259
"p_c","mvh","ROW",3.08548346128964
"p_c","otn","USA",0.336596041917801
"p_c","otn","ROW",2.11519854879907
"p_c","ele","USA",0.275063157081604
"p_c","ele","ROW",4.54622549987448
"p_c","ome","USA",1.15089046955109
"p_c","ome","ROW",14.7284693008115
"p_c","omf","USA",0.350842148065567
"p_c","omf","ROW",6.27756829119699
"p_c","ely","USA",24.9369430541992
"p_c","ely","ROW",223.34318036578
"p_c","wtr","USA",0.803621292114258
"p_c","wtr","ROW",1.27549546524267
"p_c","cns","USA",3.45333671569824
"p_c","cns","ROW",23.8215962301383
"p_c","trd","USA",4.92648935317993
"p_c","trd","ROW",27.3400946798737
"p_c","otp","USA",181.628494262695
"p_c","otp","ROW",628.846353059344
"p_c","wtp","USA",11.249095916748
"p_c","wtp","ROW",117.959648455608
"p_c","atp","USA",112.602897644043
"p_c","atp","ROW",126.323026352882
"p_c","cmn","USA",0.129671558737755
"p_c","cmn","ROW",3.50778590795665
"p_c","ofi","USA",0.440598994493484
"p_c","ofi","ROW",3.60690299137701
"p_c","c","USA",221.673538208008
"p_c","c","ROW",524.57494612918
"p_c","g","USA",4.72766914754175E-5
"p_c","g","ROW",0.00996154225481405
"ely","isr","USA",0.951911509037018
"ely","isr","ROW",5.02862432084748
"ely","obs","USA",9.36110782623291
"ely","obs","ROW",58.2096729958316
"ely","ros","USA",15.6554718017578
"ely","ros","ROW",24.5518214044673
"ely","osg","USA",49.7316856384277
"ely","osg","ROW",115.101506675588
"ely","dwe","USA",0.024459483101964
"ely","dwe","ROW",0.0354218532192476
"ely","pdr","USA",0.0150959473103285
"ely","pdr","ROW",2.29946699316326
"ely","wht","USA",0.12855052947998
"ely","wht","ROW",8.13637011116327
"ely","gro","USA",0.349306464195251
"ely","gro","ROW",2.89691329057382
"ely","v_f","USA",0.249279960989952
"ely","v_f","ROW",11.406587461211
"ely","osd","USA",0.249102994799614
"ely","osd","ROW",2.26171319799232
"ely","c_b","USA",0.0161843877285719
"ely","c_b","ROW",1.42663623235677
"ely","pfb","USA",0.100263975560665
"ely","pfb","ROW",2.2290523078878
"ely","ocr","USA",0.198012053966522
"ely","ocr","ROW",4.70986138252897
"ely","ctl","USA",0.414475113153458
"ely","ctl","ROW",2.56212533467044
"ely","oap","USA",0.813037395477295
"ely","oap","ROW",4.41591192238002
"ely","rmk","USA",0.625294506549835
"ely","rmk","ROW",3.19234964550105
"ely","wol","ROW",0.551424441119252
"ely","frs","USA",0.0290439035743475
"ely","frs","ROW",2.75840950773988
"ely","fsh","USA",0.00100813782773912
"ely","fsh","ROW",2.27702244198161
"ely","coa","USA",1.11670708656311
"ely","coa","ROW",12.888760117035
"ely","oil","USA",0.975707173347473
"ely","oil","ROW",11.5812688698142
"ely","gas","USA",1.79416990280151
"ely","gas","ROW",10.8940687403094
"ely","omn","USA",3.41475987434387
"ely","omn","ROW",35.8683779170665
"ely","cmt","USA",1.03012013435364
"ely","cmt","ROW",4.2933319241244
"ely","omt","USA",0.785647988319397
"ely","omt","ROW",2.73108735040057
"ely","vol","USA",0.314199090003967
"ely","vol","ROW",2.51962299341017
"ely","mil","USA",0.883311569690704
"ely","mil","ROW",7.37774518704225
"ely","pcr","USA",0.109395533800125
"ely","pcr","ROW",2.55346526111072
"ely","sgr","USA",0.0915174558758736
"ely","sgr","ROW",1.59296019192209
"ely","ofd","USA",4.05726289749146
"ely","ofd","ROW",20.4887992391232
"ely","b_t","USA",0.88864266872406
"ely","b_t","ROW",9.75872026702427
"ely","tex","USA",1.50446426868439
"ely","tex","ROW",25.6787670254889
"ely","wap","USA",0.617048442363739
"ely","wap","ROW",6.36832492993926
"ely","lea","USA",0.0549748428165913
"ely","lea","ROW",2.75738622764493
"ely","lum","USA",2.10632228851318
"ely","lum","ROW",10.1812856588506
"ely","ppp","USA",7.21840143203735
"ely","ppp","ROW",50.2969752987378
"ely","p_c","USA",6.3635687828064
"ely","p_c","ROW",39.7114120334754
"ely","crp","USA",16.8179550170898
"ely","crp","ROW",155.736258376341
"ely","nmm","USA",3.33968687057495
"ely","nmm","ROW",57.7466403724147
"ely","i_s","USA",6.12876749038696
"ely","i_s","ROW",127.726259987172
"ely","nfm","USA",7.34598302841187
"ely","nfm","ROW",86.5299649259863
"ely","fmp","USA",3.4223153591156
"ely","fmp","ROW",30.1455871949788
"ely","mvh","USA",2.98689126968384
"ely","mvh","ROW",17.6952850488537
"ely","otn","USA",1.54599869251251
"ely","otn","ROW",7.02281628277296
"ely","ele","USA",4.57505416870117
"ely","ele","ROW",21.7430821899353
"ely","ome","USA",7.28196382522583
"ely","ome","ROW",47.401090955557
"ely","omf","USA",0.727191805839539
"ely","omf","ROW",9.22750852459671
"ely","ely","USA",22.8830585479736
"ely","ely","ROW",96.3832440382566
"ely","wtr","USA",3.13434529304504
"ely","wtr","ROW",22.6441233630994
"ely","cns","USA",4.7920241355896
"ely","cns","ROW",15.0326522190871
"ely","trd","USA",43.4106597900391
"ely","trd","ROW",93.4924983333476
"ely","otp","USA",4.36154222488403
"ely","otp","ROW",36.7585459093407
"ely","wtp","USA",0.565047442913055
"ely","wtp","ROW",1.43569647089754
"ely","atp","USA",0.723271071910858
"ely","atp","ROW",2.0115929535466
"ely","cmn","USA",2.1668438911438
"ely","cmn","ROW",19.1141034773773
"ely","ofi","USA",5.70761060714722
"ely","ofi","ROW",12.6283000198903
"ely","c","USA",128.795043945312
"ely","c","ROW",448.422678817951
"ely","g","ROW",0.00213724612541455
