"ii","Dim2","rr","Val"
"ely","mil","USA",0.0318747059091988
"ely","mil","ROW",0.0788558456425491
"ely","pcr","USA",0.0318739059631683
"ely","pcr","ROW",-0.0106545847070704
"ely","sgr","USA",0.0318746991077528
"ely","sgr","ROW",0.0508120640536726
"ely","ofd","USA",0.0318748267720128
"ely","ofd","ROW",0.0803927690983048
"ely","b_t","USA",0.0318749529931166
"ely","b_t","ROW",0.118572897822625
"ely","tex","USA",0.0318744044491157
"ely","tex","ROW",0.0652585678814969
"ely","wap","USA",0.0318741301894416
"ely","wap","ROW",0.0662717600570436
"ely","lea","USA",0.0318746491962307
"ely","lea","ROW",0.081737610727115
"ely","lum","USA",0.0318744005559315
"ely","lum","ROW",0.0975060338113138
"ely","ppp","USA",0.0318742018092446
"ely","ppp","ROW",0.0912784051883647
"ely","p_c","USA",0.0318746103803416
"ely","p_c","ROW",0.0993054702052902
"ely","crp","USA",0.0318743355171274
"ely","crp","ROW",0.0776848902519251
"ely","nmm","USA",0.0318744625159908
"ely","nmm","ROW",0.0701517171982564
"ely","i_s","USA",0.0318744546016254
"ely","i_s","ROW",0.0670387806730654
"ely","nfm","USA",0.0318747564964652
"ely","nfm","ROW",0.0564840591628826
"ely","fmp","USA",0.0318747514552642
"ely","fmp","ROW",0.0685657461088541
"ely","mvh","USA",0.0318744178333457
"ely","mvh","ROW",0.102284094902559
"ely","otn","USA",0.0318739288354721
"ely","otn","ROW",0.0648551325702006
"ely","ele","USA",0.0318744440905292
"ely","ele","ROW",0.0526497138756235
"ely","ome","USA",0.0318745355513046
"ely","ome","ROW",0.079936743818512
"ely","omf","USA",0.0318745720423563
"ely","omf","ROW",0.017133277040894
"ely","ely","USA",0.0318748123138008
"ely","ely","ROW",0.012850921396853
"ely","wtr","USA",0.0318746506520888
"ely","wtr","ROW",0.070432378798627
"ely","cns","USA",0.0318749038658528
"ely","cns","ROW",0.0524878366307736
"ely","trd","USA",0.0318744741227399
"ely","trd","ROW",0.057986036048876
"ely","otp","USA",0.0318746740808711
"ely","otp","ROW",0.0868219134536291
"ely","wtp","USA",0.0318745149225494
"ely","wtp","ROW",0.0698310713192092
"ely","atp","USA",0.0318747672993767
"ely","atp","ROW",0.0696642499763832
"ely","cmn","USA",0.031874358791441
"ely","cmn","ROW",0.0708706452316079
"ely","ofi","USA",0.0318743111892137
"ely","ofi","ROW",0.0693917413922791
"ely","c","USA",0.0318758150235892
"ely","c","ROW",0.198329534194629
"ely","g","ROW",-0.0334816256981626
"ely","i","ROW",0.0200536902797211
"wtr","pdr","USA",-0.0530871090334237
"wtr","pdr","ROW",-0.00461852505996025
"wtr","wht","USA",-0.0498464939721529
"wtr","wht","ROW",-0.00725848372902757
"wtr","gro","USA",-0.0461020484206706
"wtr","gro","ROW",-0.00735877114245564
"wtr","v_f","USA",-0.0452914495621346
"wtr","v_f","ROW",-0.00693507798032825
"wtr","osd","USA",-0.0466263589679123
"wtr","osd","ROW",-0.0137824561289408
"wtr","c_b","USA",-0.0444847964166207
"wtr","c_b","ROW",-0.0257317808684233
"wtr","pfb","USA",-0.0440628223305075
"wtr","pfb","ROW",-0.00588349606944675
"wtr","ocr","USA",-0.0495049181567827
"wtr","ocr","ROW",-0.0034454236146796
"wtr","ctl","USA",-0.0358060450215385
"wtr","ctl","ROW",-0.00378405597728593
"wtr","oap","USA",-0.0322813561064175
"wtr","oap","ROW",-0.00271010365485218
"wtr","rmk","USA",-0.0363134896669324
"wtr","rmk","ROW",-0.00421453495070189
"wtr","wol","ROW",-0.00674334219520897
"wtr","fsh","ROW",-3.33830346063408E-8
"wtr","coa","ROW",-3.6285847169306E-10
"wtr","oil","ROW",2.26868831906779E-7
"wtr","gas","ROW",-3.39032007704063E-8
"wtr","sgr","ROW",-2.51450423447487E-8
"wtr","tex","ROW",2.25726460309331E-10
"wtr","wap","ROW",-1.24866554646625E-9
"wtr","lum","ROW",-7.21576871760506E-10
"wtr","p_c","ROW",2.12124179669055E-9
"wtr","crp","ROW",6.16386917135755E-10
"wtr","nfm","ROW",-4.46553776537912E-11
"wtr","atp","ROW",6.29962425392768E-10
"wtr","c","ROW",0.0457446091305228
"wtr","g","ROW",0.0128283518995552
"wtr","i","ROW",0.00129501907028071
"cns","pdr","USA",-0.0530871219959538
"cns","pdr","ROW",-0.00864771436706918
"cns","wht","USA",-0.0498465388998591
"cns","wht","ROW",-0.00850059339382271
"cns","gro","USA",-0.0461020671853748
"cns","gro","ROW",-0.010057343053475
"cns","v_f","USA",-0.0452914330659238
"cns","v_f","ROW",-0.0076953518085459
"cns","osd","USA",-0.0466264219861479
"cns","osd","ROW",-0.0135594621174137
"cns","c_b","USA",-0.0444847242660537
"cns","c_b","ROW",-0.0352350916383612
"cns","pfb","USA",-0.0440627808859443
"cns","pfb","ROW",-0.00432191865473918
"cns","ocr","USA",-0.0495049839728416
"cns","ocr","ROW",-0.0085695595330258
"cns","ctl","USA",-0.0358060807759757
"cns","ctl","ROW",-0.00820656519246319
"cns","oap","USA",-0.0322813449024104
"cns","oap","ROW",-0.0109319533290417
"cns","rmk","USA",-0.0363136094627757
"cns","rmk","ROW",-0.0118312070676052
"cns","wol","ROW",-0.00476627449445298
"cns","coa","ROW",-1.03093505976777E-12
"cns","gas","ROW",1.65786335940043E-9
"cns","c","ROW",0.154559698345045
"cns","g","ROW",0.00340745802670099
"cns","i","ROW",0.0266105957958123
"trd","isr","ROW",-5.05056449217709E-12
"trd","pdr","USA",-0.0530869113025079
"trd","pdr","ROW",-0.00884342543861922
"trd","wht","USA",-0.0498464495253311
"trd","wht","ROW",-0.0193311320357542
"trd","gro","USA",-0.0461020134206119
"trd","gro","ROW",-0.0234609344645909
"trd","v_f","USA",-0.045291486912032
"trd","v_f","ROW",-0.0094216195207463
"trd","osd","USA",-0.0466264016287963
"trd","osd","ROW",-0.0163150092754123
"trd","c_b","USA",-0.0444847373774157
"trd","c_b","ROW",-0.0276655190921242
"trd","pfb","USA",-0.0440627998796712
"trd","pfb","ROW",-0.00678163395531032
"trd","ocr","USA",-0.0495048628723662
"trd","ocr","ROW",-0.0133678766851181
"trd","ctl","USA",-0.0358060617896129
"trd","ctl","ROW",-0.00780838757567634
"trd","oap","USA",-0.0322814605197179
"trd","oap","ROW",-0.0101830692308198
"trd","rmk","USA",-0.0363136333934696
"trd","rmk","ROW",-0.00637578699765648
"trd","wol","ROW",-0.00431799250332594
"trd","coa","ROW",1.4561450362906E-10
"trd","gas","ROW",6.67187301492303E-10
"trd","p_c","ROW",3.10738545840482E-11
"trd","otp","ROW",2.41161376718693E-12
"trd","atp","ROW",1.3925771079103E-9
"trd","ofi","ROW",2.95117388681572E-12
"trd","c","USA",0.00561043344223378
"trd","c","ROW",0.0374963090822562
"trd","g","ROW",0.00645682627232893
"trd","i","ROW",0.0333183136925838
"otp","pdr","USA",-0.0530871430111136
"otp","pdr","ROW",-0.0132570361443998
"otp","wht","USA",-0.0498465700068007
"otp","wht","ROW",-0.0163696692518846
"otp","gro","USA",-0.0461020872347227
"otp","gro","ROW",-0.0242654854600441
"otp","v_f","USA",-0.0452913839396631
"otp","v_f","ROW",-0.0078741161652012
"otp","osd","USA",-0.0466263974520966
"otp","osd","ROW",-0.013723230511395
"otp","c_b","USA",-0.0444846897188192
"otp","c_b","ROW",-0.0302238073627588
"otp","pfb","USA",-0.0440627838478188
"otp","pfb","ROW",-0.0116847500563333
"otp","ocr","USA",-0.0495049628818226
"otp","ocr","ROW",-0.00886365115808345
"otp","ctl","USA",-0.0358061207111837
"otp","ctl","ROW",-0.00883710178227734
"otp","oap","USA",-0.0322813945710683
"otp","oap","ROW",-0.011762640426684
"otp","rmk","USA",-0.0363135923509126
"otp","rmk","ROW",-0.00829171822574501
"otp","wol","ROW",-0.00552014030009802
"otp","coa","ROW",3.22182454433041E-12
"otp","gas","ROW",-2.03278247117561E-10
"otp","b_t","ROW",2.97005105119919E-11
"otp","p_c","ROW",4.1988607752806E-11
"otp","omf","ROW",-2.04257450610073E-11
"otp","ely","ROW",7.08300840379751E-12
"otp","otp","ROW",-1.62681096825636E-12
"otp","wtp","ROW",5.34232881641698E-14
"otp","atp","ROW",1.3069143569807E-13
"otp","c","USA",0.000288840005105095
"otp","c","ROW",0.0193045003285963
"otp","g","ROW",0.0110428012573834
"otp","i","ROW",0.00282532938317435
"wtp","pdr","USA",-0.0530871240490677
"wtp","pdr","ROW",-0.0139614695736285
"wtp","wht","USA",-0.0498465740818176
"wtp","wht","ROW",-0.0148716748242663
"wtp","gro","USA",-0.0461019966714915
"wtp","gro","ROW",-0.0340395952419728
"wtp","v_f","USA",-0.0452914348688936
"wtp","v_f","ROW",-0.00716222184946546
"wtp","osd","USA",-0.0466263603152498
"wtp","osd","ROW",-0.0250040538097326
"wtp","c_b","USA",-0.0444847904360423
"wtp","c_b","ROW",-0.0292416280843596
"wtp","pfb","USA",-0.0440627605687568
"wtp","pfb","ROW",-0.00957930768362887
"wtp","ocr","USA",-0.0495049268062332
"wtp","ocr","ROW",-0.0131921061252629
"wtp","ctl","USA",-0.0358060309802621
"wtp","ctl","ROW",-0.00877388623683229
"wtp","oap","USA",-0.032281387740497
"wtp","oap","ROW",-0.0133682780188498
"wtp","rmk","USA",-0.0363135697577913
"wtp","rmk","ROW",-0.0105505832302494
"wtp","wol","ROW",-0.0106459368126434
"wtp","coa","ROW",-5.48766317407517E-11
"wtp","gas","ROW",8.06843121381447E-13
"wtp","ofd","ROW",-2.04084285752866E-9
"wtp","p_c","ROW",1.87586777870169E-11
"wtp","i_s","ROW",1.38022489282372E-9
"wtp","omf","ROW",-5.4877145029381E-10
"wtp","cns","ROW",-3.3993102640406E-9
"wtp","cmn","ROW",5.51574742083819E-8
"wtp","c","USA",0.000126214787694368
"wtp","c","ROW",0.0268809488968041
"wtp","g","ROW",0.0166810170779013
"wtp","i","ROW",0.0203308001624201
"atp","isr","ROW",-1.01029641386979E-10
"atp","pdr","ROW",-0.0114128983541192
"atp","wht","USA",-0.0498464739867163
"atp","wht","ROW",-0.0183612887945403
"atp","gro","USA",-0.0461019915521494
"atp","gro","ROW",-0.0168955501562607
"atp","v_f","USA",-0.0452914141936279
"atp","v_f","ROW",-0.00578019149540077
"atp","osd","USA",-0.0466264579732305
"atp","osd","ROW",-0.0184151788909764
"atp","c_b","ROW",-0.0416837531721951
"atp","pfb","USA",-0.044062777495644
"atp","pfb","ROW",-0.012557100782946
"atp","ocr","USA",-0.0495049471647647
"atp","ocr","ROW",-0.00873500894388475
"atp","ctl","ROW",-0.00340530456696266
"atp","oap","USA",-0.0322813728195133
"atp","oap","ROW",-0.00620753892578542
"atp","rmk","ROW",-0.00261642836779109
"atp","wol","ROW",-0.00323963552842591
"atp","fsh","ROW",-5.53017483365706E-11
"atp","coa","ROW",1.95005507674585E-10
"atp","oil","ROW",4.9857192931198E-8
"atp","gas","ROW",2.46236035802649E-9
"atp","cmt","ROW",3.50452761487161E-11
"atp","omt","ROW",4.42335075783768E-11
"atp","tex","ROW",-4.96146107602572E-10
"atp","wap","ROW",9.27683357036617E-10
"atp","lea","ROW",1.51204966228561E-9
"atp","lum","ROW",-9.01066535195452E-11
"atp","ppp","ROW",-4.66372639560049E-10
"atp","crp","ROW",3.00580775586143E-10
"atp","nmm","ROW",2.7097321727159E-10
"atp","i_s","ROW",-1.44755909622753E-11
"atp","nfm","ROW",-1.94742892636218E-12
"atp","fmp","ROW",7.23233354236132E-12
"atp","omf","ROW",3.81286038383061E-10
"atp","ely","ROW",2.87233300997549E-11
"atp","cns","ROW",-2.73411318641131E-10
"atp","trd","ROW",-1.71833043377845E-10
"atp","wtp","ROW",3.48596698288507E-10
"atp","atp","ROW",8.35348617712832E-10
"atp","c","USA",0.00448866323073349
"atp","c","ROW",0.0601371690057923
"atp","g","ROW",0.00723514796968897
"atp","i","ROW",-0.00012649151837522
"cmn","pdr","USA",-0.0530870886021619
"cmn","pdr","ROW",-0.014379891960319
"cmn","wht","USA",-0.0498465863826465
"cmn","wht","ROW",-0.012689272962499
"cmn","gro","USA",-0.0461021279127611
"cmn","gro","ROW",-0.0160826436900176
"cmn","v_f","USA",-0.0452914942481254
"cmn","v_f","ROW",-0.00418011580259319
"cmn","osd","USA",-0.046626409334784
"cmn","osd","ROW",-0.0159168969017108
"cmn","c_b","USA",-0.044484741197315
"cmn","c_b","ROW",-0.0272654498860035
"cmn","pfb","USA",-0.0440627456006528
"cmn","pfb","ROW",-0.0138076305299418
"cmn","ocr","USA",-0.0495049080980932
"cmn","ocr","ROW",-0.00799298611936968
"cmn","ctl","USA",-0.0358061306628231
"cmn","ctl","ROW",-0.0118369085909716
"cmn","oap","USA",-0.0322814528107522
"cmn","oap","ROW",-0.0131655189083143
"cmn","rmk","USA",-0.0363135219932386
"cmn","rmk","ROW",-0.0100681014513741
"cmn","wol","ROW",-0.00736548730173975
"cmn","frs","ROW",3.96059776089846E-8
"cmn","coa","ROW",-3.51577829779208E-11
"cmn","oil","ROW",7.87200565951123E-8
"cmn","gas","ROW",1.06794204230997E-8
"cmn","omt","ROW",1.16186070972629E-9
"cmn","mil","ROW",-1.99969353167663E-10
"cmn","ofd","ROW",-9.17207198570374E-10
"cmn","tex","ROW",-1.89303356541983E-9
"cmn","ppp","ROW",2.07617738847417E-9
"cmn","p_c","ROW",6.70493285157027E-11
"cmn","nmm","ROW",4.61236915752317E-9
"cmn","fmp","ROW",2.88732037009866E-10
"cmn","wtp","ROW",7.42925870435796E-12
"cmn","atp","ROW",4.50250421066595E-12
"cmn","c","USA",0.0350638808088273
"cmn","c","ROW",0.110125044831704
"cmn","g","ROW",-0.00758281849792871
"cmn","i","USA",0.0464990750517942
"cmn","i","ROW",0.00427920112598541
"ofi","ros","ROW",-1.35726684567671E-9
"ofi","pdr","USA",-0.0530871689705572
"ofi","pdr","ROW",-0.0114207535105698
"ofi","wht","USA",-0.0498464283321446
"ofi","wht","ROW",-0.0159877563512361
"ofi","gro","USA",-0.0461021234013045
"ofi","gro","ROW",-0.0238046380701656
"ofi","v_f","USA",-0.0452914821541692
"ofi","v_f","ROW",-0.00703148005939426
"ofi","osd","USA",-0.0466263860652263
"ofi","osd","ROW",-0.0120799123288328
"ofi","c_b","USA",-0.0444847698517068
"ofi","c_b","ROW",-0.0279928780239684
"ofi","pfb","USA",-0.0440628127709904
"ofi","pfb","ROW",-0.00997602120039245
"ofi","ocr","USA",-0.0495048771601878
"ofi","ocr","ROW",-0.00803238885376583
"ofi","ctl","USA",-0.0358061139320465
"ofi","ctl","ROW",-0.00801346613880194
"ofi","oap","USA",-0.0322813640596979
"ofi","oap","ROW",-0.00847044133625279
"ofi","rmk","USA",-0.0363136901248032
"ofi","rmk","ROW",-0.00744094016432206
"ofi","wol","ROW",-0.0071628611629844
"ofi","coa","ROW",-6.40517416550852E-10
"ofi","gas","ROW",3.92871381102396E-9
"ofi","cmt","ROW",3.14661531206016E-9
"ofi","pcr","ROW",6.55058203054645E-9
"ofi","sgr","ROW",4.10769576247587E-9
"ofi","ppp","ROW",6.26231308926552E-9
"ofi","p_c","ROW",6.77568499042425E-10
"ofi","nmm","ROW",7.57434172904097E-9
"ofi","i_s","ROW",-1.92093341899676E-9
"ofi","nfm","ROW",2.99796535831149E-12
"ofi","fmp","ROW",-2.20984650859418E-9
"ofi","otn","ROW",-2.47002276973592E-10
"ofi","omf","ROW",-2.72660510336429E-9
"ofi","otp","ROW",2.06891155268681E-12
"ofi","c","USA",0.000151451374003519
"ofi","c","ROW",0.0629517658240499
"ofi","g","ROW",0.0604071770602282
"ofi","i","USA",0.00126906484007683
"ofi","i","ROW",0.00527781299631617
